dataset,arch,level,scale,single_tokens,cum_tokens,tokens_used,method,ece_percent_mean,ece_percent_std,adaptive_ece_percent_mean,adaptive_ece_percent_std,brier_mean,brier_std,auroc_mean,auroc_std
vizwiz-vqa,m3,1,1,1,1,1,Temperature Scaling (TS),16.339233367943642,0.4230297592349423,16.444345243203493,0.5504975088409118,0.2173057137825502,0.005223108916290943,0.7437934027777777,0.01730929589709551
vizwiz-vqa,m3,1,1,1,1,1,Trajectory Platt (5D),6.697579941339789,1.501008498309319,7.37029803004116,1.663368178544508,0.18932411507111757,0.006676942653996078,0.7437934027777777,0.01730929589709551
vizwiz-vqa,m3,2,9,9,10,9,Naive Confidence (NC),15.275396564260237,0.39029110118517835,15.038402077059834,0.5851754479512807,0.21160896747006525,0.0127998439306066,0.7689648899399673,0.037835987534081066
vizwiz-vqa,m3,2,9,9,10,9,Platt Scaling (1D),6.481833552889334,1.2388106013422178,7.279435680614502,1.213084097957071,0.18717367959917341,0.01379577339218508,0.7689648899399673,0.037835987534081066
vizwiz-vqa,m3,2,9,9,10,9,Temperature Scaling (TS),14.659456257291902,0.6842953622560507,14.40222218054698,1.1111707469307608,0.20976774461593933,0.010285788712582537,0.7689648899399673,0.037835987534081066
vizwiz-vqa,m3,2,9,9,10,10,Trajectory Platt (5D),5.9039783863350745,0.9984183779512836,6.325309663824737,1.2367808919907033,0.1868163469863558,0.013998836263639482,0.7697029548584943,0.03835392605887461
vizwiz-vqa,m3,3,36,36,46,36,Naive Confidence (NC),13.510954232275363,0.29230795218422945,13.313671243244126,0.3652738507361558,0.2092157660804001,0.012699781227713858,0.7724595666768386,0.03184886400867439
vizwiz-vqa,m3,3,36,36,46,36,Platt Scaling (1D),6.118362279301836,1.2298935705608085,6.585130029763564,0.6192352314753249,0.18996940230584988,0.012868172621593867,0.7724595666768386,0.03184886400867439
vizwiz-vqa,m3,3,36,36,46,36,Temperature Scaling (TS),13.175617641922917,0.1495583151804008,12.69417277282012,0.48893609946541705,0.2071926937429458,0.010792608233422285,0.7724595666768386,0.03184886400867439
vizwiz-vqa,m3,3,36,36,46,46,Trajectory Platt (5D),5.791259060055016,1.485521587066209,6.851862175762653,1.4237370750520537,0.19061330698489193,0.013365661044044928,0.7708981792289695,0.033061300296929705
vizwiz-vqa,m3,4,144,144,190,144,Naive Confidence (NC),13.536718752322752,1.1699404887219764,13.795062439598926,1.304002556209633,0.20993328952878848,0.007152229693443399,0.7756010010364266,0.027555919758894695
vizwiz-vqa,m3,4,144,144,190,144,Platt Scaling (1D),5.051485172600527,0.8501671753220567,5.71983719438544,0.8329100133891462,0.19004686422568348,0.010670304508841086,0.7756010010364266,0.027555919758894695
vizwiz-vqa,m3,4,144,144,190,144,Temperature Scaling (TS),12.818221893370083,1.0207026746533008,12.947761094477377,1.0903390947691098,0.20781691676773956,0.0066096134841558156,0.7756010010364266,0.027555919758894695
