ece,ece_percent,adaptive_ece,adaptive_ece_percent,kde_ece,brier,brier_gain,murphy_uncertainty,murphy_resolution,murphy_reliability,auroc,nll,aurc,prob_std,spearman_rho,status,test_dataset,method,transfer_mode
0.2859995101509165,28.59995101509165,0.28599951064770157,28.599951064770156,0.2859995101509165,0.2859996295765133,-0.020723972224238607,0.20420400000000002,0.0,0.0817957198065642,0.6903120409002762,4.1388908956232076,0.17849973259465,4.1040109452851745e-07,1.0,COLLAPSED,mmbench,Trajectory LR,Target Adapted (Saerens-EM)
0.06839584808888409,6.839584808888409,0.07298597377342281,7.298597377342281,0.066538239427878,0.19222310737761564,0.07305254997465907,0.20420400000000002,0.016258583148560588,0.005989915729115392,0.6902712973301209,0.5721098911401272,0.18630369374241076,0.10774808868228253,0.7088576203244854,VALID,mmbench,Trajectory LR (No Bias),Zero-Shot Base
0.2859994053671857,28.59994053671857,0.28599940597159323,28.599940597159325,0.2859994053671857,0.285999552389992,-0.020723895037717266,0.20420400000000002,0.0,0.08179565987038381,0.6902712973301209,4.08210261078264,0.1784796209178411,4.826978645604741e-07,1.0,COLLAPSED,mmbench,Trajectory LR (No Bias),Target Adapted (Saerens-EM)
0.0752436949495364,7.524369494953639,0.09014634823838824,9.014634823838824,0.08280113633606681,0.20043721508712128,0.06483844226515342,0.20420400000000002,0.013461847761220991,0.010777998146505567,0.6733830875007345,0.59039470386382,0.18426292966271074,0.03779524287327522,0.91363435634393,VALID,mmbench,Best 5D Trajectory,Zero-Shot Base
0.28599968660874875,28.599968660874875,0.28599968703423456,28.599968703423457,0.28599968660874875,0.28599980786809187,-0.020724150515817163,0.20420400000000002,0.0,0.0817958207403025,0.6733830875007345,4.267694236031846,0.18424337227767587,5.6916153673620935e-08,1.0,COLLAPSED,mmbench,Best 5D Trajectory,Target Adapted (Saerens-EM)
0.0752436949495364,7.524369494953639,0.09014634823838824,9.014634823838824,0.08280113633606681,0.20043721508712128,0.06483844226515342,0.20420400000000002,0.013461847761220991,0.010777998146505567,0.6733830875007345,0.59039470386382,0.18426292966271074,0.03779524287327522,0.91363435634393,VALID,mmbench,Two-Stage Residual,Zero-Shot Base
0.28599968660874875,28.599968660874875,0.28599968703423456,28.599968703423457,0.28599968660874875,0.28599980786809187,-0.020724150515817163,0.20420400000000002,0.0,0.0817958207403025,0.6733830875007345,4.267694236031846,0.18424337227767587,5.6916153673620935e-08,1.0,COLLAPSED,mmbench,Two-Stage Residual,Target Adapted (Saerens-EM)
0.05866625997313936,5.866625997313936,0.08182240731328702,8.182240731328703,0.07242869024574396,0.1957925537546497,0.069483103597625,0.20420400000000002,0.012360444205024426,0.005923664995142495,0.6765446318387495,0.5789963117649124,0.1826702428038844,0.04602663677196586,0.8926664553458243,VALID,mmbench,VCPS-5D (Our Method),Zero-Shot Base
0.28599980478526565,28.599980478526565,0.2859998050367864,28.59998050367864,0.28599980478526565,0.28599987767248847,-0.02072422032021376,0.20420400000000002,0.0,0.08179588833721006,0.6765446318387496,4.399660887232205,0.1826569449322437,4.64497696617536e-08,1.0,COLLAPSED,mmbench,VCPS-5D (Our Method),Target Adapted (Saerens-EM)
0.06219510167895259,6.219510167895259,0.07734661355062222,7.734661355062222,0.07375291837267546,0.1954375297013956,0.0698381276508791,0.20420400000000002,0.014631738832479268,0.006750436334123967,0.675568353215412,0.5778826513520647,0.18970476261184885,0.04638399558483783,0.7929308789477958,VALID,mmbench,VCPS-17D (Our Method),Zero-Shot Base
0.2859998931290084,28.599989312900842,0.2859998931290085,28.59998931290085,0.2859998931290084,0.28599993615540054,-0.02072427880312583,0.20420400000000002,0.0,0.08179593886980424,0.6249985308808839,4.581858788160451,0.23746141017772082,1.6006257841994865e-08,1.0,COLLAPSED,mmbench,VCPS-17D (Our Method),Target Adapted (Saerens-EM)
0.41500998417231993,41.50099841723199,0.41500998417231993,41.50099841723199,0.41527724201984173,0.19152336560707892,0.05868491749448693,0.018321217674746645,0.0026043784192222716,0.17569756533716183,0.7210909631391201,0.5741507415311495,0.05471599398700408,0.06190979301311838,1.0,VALID,mmmu,Platt Scaling (1D),Zero-Shot Base
0.018666897922061405,1.8666897922061405,0.01866945946409746,1.8669459464097462,0.018666897922061405,0.018669622451648445,0.2315386606499174,0.018321217674746645,0.0,0.0003484530780326604,0.7210909631391201,0.23293347045116214,0.009554712386204435,8.023810027094835e-07,1.0,COLLAPSED,mmmu,Platt Scaling (1D),Target Adapted (Saerens-EM)
0.38169010952072185,38.169010952072185,0.38169010952072185,38.169010952072185,0.3859715716059168,0.2004261581834366,0.04978212491812925,0.018321217674746645,0.0006168702202769467,0.18244306332387542,0.7341706302021404,0.569599219891507,0.1713469878763206,0.20445182581091062,0.5685794782976867,VALID,mmmu,Trajectory LR,Zero-Shot Base
0.01866280668050118,1.866280668050118,0.018666343652237412,1.8666343652237412,0.013361572023711927,0.018669349466593533,0.2315389336349723,0.018321217674746645,0.0,0.00034830035319375946,0.7341706302021404,0.2163787746918299,0.007775767280273864,5.3607990835112375e-06,0.5685794782976867,COLLAPSED,mmmu,Trajectory LR,Target Adapted (Saerens-EM)
0.3871144072030747,38.71144072030747,0.38711440720307466,38.711440720307465,0.3917342316243973,0.2045359816399555,0.04567230146161033,0.018321217674746645,0.0006672800005269592,0.18647375812035444,0.7251040428061831,0.5787155297338463,0.19029157828011783,0.2037698591627644,0.5538418603828259,VALID,mmmu,Trajectory LR (No Bias),Zero-Shot Base
0.01866155745571907,1.8661557455719069,0.018665869591236534,1.8665869591236532,0.013361355329326788,0.018669288057854234,0.23153899504371162,0.018321217674746645,0.0,0.000348253726673104,0.7251040428061831,0.21387255601892216,0.008411416967174894,6.242427273146675e-06,0.5538418603828259,COLLAPSED,mmmu,Trajectory LR (No Bias),Target Adapted (Saerens-EM)
0.39990328894637495,39.99032889463749,0.39990328894637495,39.99032889463749,0.3999073248948337,0.18344632911255326,0.06676195398901258,0.018321217674746645,0.0018261512720573066,0.16672507842601844,0.7537158145065398,0.5543720271375927,0.07506994217796878,0.09539324076854966,0.8513483457621345,VALID,mmmu,Best 5D Trajectory,Zero-Shot Base
0.018667398317176332,1.8667398317176331,0.018669198818446427,1.8669198818446426,0.018667398317176332,0.018669636934858885,0.23153864616670697,0.018321217674746645,0.0,0.00034847175993211777,0.7537158145065398,0.23506409266055914,0.0073475213989997006,9.61308041559203e-07,1.0,COLLAPSED,mmmu,Best 5D Trajectory,Target Adapted (Saerens-EM)
0.39990328894637495,39.99032889463749,0.39990328894637495,39.99032889463749,0.3999073248948337,0.18344632911255326,0.06676195398901258,0.018321217674746645,0.0018261512720573066,0.16672507842601844,0.7537158145065398,0.5543720271375927,0.07506994217796878,0.09539324076854966,0.8513483457621345,VALID,mmmu,Two-Stage Residual,Zero-Shot Base
0.018667398317176332,1.8667398317176331,0.018669198818446427,1.8669198818446426,0.018667398317176332,0.018669636934858885,0.23153864616670697,0.018321217674746645,0.0,0.00034847175993211777,0.7537158145065398,0.23506409266055914,0.0073475213989997006,9.61308041559203e-07,1.0,COLLAPSED,mmmu,Two-Stage Residual,Target Adapted (Saerens-EM)
0.3884056027879598,38.840560278795984,0.38840560278795994,38.84056027879599,0.3884069526100751,0.1754063701973883,0.07480191290417754,0.018321217674746645,0.002333792861271118,0.15916246533219944,0.7524524375743163,0.5367226061655281,0.06791122860166722,0.10287011073137367,0.8756987268394155,VALID,mmmu,VCPS-5D (Our Method),Zero-Shot Base
0.018667817685436534,1.8667817685436534,0.018668980492191,1.8668980492191,0.018667817685436534,0.01866965237284479,0.23153863072872105,0.018321217674746645,0.0,0.000348487417136697,0.7524524375743163,0.2379269860907416,0.007392072840369173,8.976495384815873e-07,1.0,COLLAPSED,mmmu,VCPS-5D (Our Method),Target Adapted (Saerens-EM)
0.39441104254208614,39.44110425420861,0.3944110425420862,39.44110425420862,0.39447192667571684,0.17819674810579747,0.07201153499576837,0.018321217674746645,0.0022969868178990003,0.16211976478549847,0.7505202140309156,0.5442738828429821,0.06740812864100054,0.09244314658012807,0.919054165280951,VALID,mmmu,VCPS-17D (Our Method),Zero-Shot Base
0.018667753717959416,1.8667753717959417,0.018669007141682244,1.8669007141682243,0.018667753717959416,0.018669647156706617,0.23153863594485924,0.018321217674746645,0.0,0.00034848502887438763,0.7505202140309156,0.2373325792060185,0.007961583665839345,8.768460254574133e-07,1.0,COLLAPSED,mmmu,VCPS-17D (Our Method),Target Adapted (Saerens-EM)
