dataset,arch,budget,method,adaptive_ece_percent_mean,adaptive_ece_percent_std,ece_percent_mean,ece_percent_std,auroc_mean,auroc_std,brier_mean,brier_std,effective_n_mean,effective_n_std,is_capped
chartqa,m3,200,Temperature Scaling (TS),45.067879921215095,0.0,45.447646257919544,0.0,0.8349694749694748,0.0,0.2775349475496193,0.0,200.0,0.0,False
chartqa,m3,200,Trajectory Platt (5D),4.439387159477919,1.102753581086035,2.919920479152352,0.8114153716145922,0.7866959706959706,0.04953034277396166,0.07126051465439912,0.0029123964174482013,200.0,0.0,False
chartqa,m3,200,VCPS-5D (Our Method),3.8154230247356766,0.6973663612327212,3.424830090950638,0.8875398450480061,0.828971916971917,0.00397325129124195,0.06962389662248122,0.0005542492371763793,200.0,0.0,False
chartqa,m3,50,Naive Confidence (NC),70.7028782710433,0.0,70.7028782710433,0.0,0.8349694749694748,0.0,0.6077089198754193,0.0,50.0,0.0,False
chartqa,m3,50,Platt Scaling (1D),4.79369572520775,2.4030581127846813,3.195560904236289,2.3317089934701816,0.8349694749694748,0.0,0.07414485656578569,0.00617754347320375,50.0,0.0,False
chartqa,m3,50,Temperature Scaling (TS),45.067879921215095,0.0,45.447646257919544,0.0,0.8349694749694748,0.0,0.2775349475496193,0.0,50.0,0.0,False
chartqa,m3,50,Trajectory Platt (5D),4.9567784106615,0.9260967214125657,3.876611841788981,1.2626350106833297,0.6748620268620269,0.15282822104992805,0.0782194592551804,0.005710807185971714,50.0,0.0,False
chartqa,m3,50,VCPS-5D (Our Method),5.909982142843225,2.7065565788023327,4.671724056365921,3.579330994922552,0.8171526251526251,0.014354297245626963,0.08069630627852768,0.012533188196249573,50.0,0.0,False
chartqa,m3,500,Naive Confidence (NC),70.7028782710433,0.0,70.7028782710433,0.0,0.8349694749694748,0.0,0.6077089198754193,0.0,500.0,0.0,False
chartqa,m3,500,Platt Scaling (1D),2.8312669702065825,0.34805414430183496,2.6267108799050445,0.3894707126983543,0.8349694749694748,0.0,0.06892049991311802,0.0006480345156783322,500.0,0.0,False
chartqa,m3,500,Temperature Scaling (TS),45.067879921215095,0.0,45.447646257919544,0.0,0.8349694749694748,0.0,0.2775349475496193,0.0,500.0,0.0,False
chartqa,m3,500,Trajectory Platt (5D),3.9013034820463504,0.8788807786010846,2.812181194564327,0.6548766853437742,0.8054407814407816,0.021529117883374894,0.07094294386780987,0.0016975179053981024,500.0,0.0,False
chartqa,m3,500,VCPS-5D (Our Method),3.155827199947158,0.5444276346301251,2.5364072948123644,0.3449261355374993,0.8324981684981685,0.002171213471220896,0.06907010442420439,0.0010113833078304016,500.0,0.0,False
chartqa,m3,Full,Naive Confidence (NC),70.7028782710433,0.0,70.7028782710433,0.0,0.8349694749694748,0.0,0.6077089198754193,0.0,2000.0,0.0,True
chartqa,m3,Full,Platt Scaling (1D),2.3548112779570647,0.0,2.9624544103183026,0.0,0.8349694749694748,0.0,0.06848483958623462,0.0,2000.0,0.0,True
chartqa,m3,Full,Temperature Scaling (TS),45.067879921215095,0.0,45.447646257919544,0.0,0.8349694749694748,0.0,0.2775349475496193,0.0,2000.0,0.0,True
chartqa,m3,Full,Trajectory Platt (5D),3.8791950001381337,0.0,3.427745299693197,0.0,0.8261782661782661,0.0,0.0681285144190036,0.0,2000.0,0.0,True
chartqa,m3,Full,VCPS-5D (Our Method),2.2018546452937455,0.0,2.9474920793068136,0.0,0.837167277167277,0.0,0.06819407317641467,0.0,2000.0,0.0,True
docvqa,m3,100,Naive Confidence (NC),73.5183608904481,0.0,73.5183608904481,0.0,0.7320273868391024,0.0,0.6320251236964234,0.0,100.0,0.0,False
docvqa,m3,100,Platt Scaling (1D),2.723711882276345,0.8682111077337681,2.086252414738232,1.0181306313511431,0.7320273868391024,0.0,0.04284608163560092,0.0020422344126883162,100.0,0.0,False
docvqa,m3,100,Temperature Scaling (TS),48.85550445547063,0.0,48.85550445547063,0.0,0.7320273868391024,0.0,0.2795691028319551,0.0,100.0,0.0,False
docvqa,m3,100,Trajectory Platt (5D),3.0427114013258327,0.7055354345038815,2.3918775077620014,0.5816304944579478,0.6976987447698745,0.05221962750737951,0.043041484308608595,0.0021268306631994013,100.0,0.0,False
docvqa,m3,100,VCPS-5D (Our Method),3.6294029439829005,1.374463980941522,3.6308485123856373,1.7421168879964302,0.740528718143781,0.006999078522857178,0.04551273339537841,0.004664927755619639,100.0,0.0,False
docvqa,m3,1000,Naive Confidence (NC),73.5183608904481,0.0,73.5183608904481,0.0,0.7320273868391024,0.0,0.6320251236964234,0.0,1000.0,0.0,False
docvqa,m3,1000,Platt Scaling (1D),2.5215779030335534,0.14387161199570503,2.0174838526017504,0.2017095054610994,0.7320273868391024,0.0,0.04205382307494971,0.00031091201280229085,1000.0,0.0,False
docvqa,m3,1000,Temperature Scaling (TS),48.85550445547063,0.0,48.85550445547063,0.0,0.7320273868391024,0.0,0.2795691028319551,0.0,1000.0,0.0,False
docvqa,m3,1000,Trajectory Platt (5D),2.9159867017681247,0.40191904291932923,2.2225707756879274,0.3164139780204558,0.7242297451502473,0.0056678254355974015,0.04170906490072248,0.0005595527197064806,1000.0,0.0,False
docvqa,m3,1000,VCPS-5D (Our Method),2.760934453350039,0.20068340690190353,2.539396442983687,0.2491698511795304,0.7380562951692659,0.0008884981838568753,0.04238043011005769,0.0005151299264252077,1000.0,0.0,False
docvqa,m3,1500,Naive Confidence (NC),73.5183608904481,0.0,73.5183608904481,0.0,0.7320273868391024,0.0,0.6320251236964234,0.0,1500.0,0.0,False
docvqa,m3,1500,Platt Scaling (1D),2.3866477680054845,0.15669252954067192,1.817859454896798,0.2980080544283299,0.7320273868391024,0.0,0.041809219190841386,0.0002949189448740795,1500.0,0.0,False
docvqa,m3,1500,Temperature Scaling (TS),48.85550445547063,0.0,48.85550445547063,0.0,0.7320273868391024,0.0,0.2795691028319551,0.0,1500.0,0.0,False
docvqa,m3,1500,Trajectory Platt (5D),2.549523535768967,0.2075498913059828,1.9923765566362999,0.22786818116014584,0.7296120197793838,0.004546409355879562,0.041029610506638,0.0002844601093466931,1500.0,0.0,False
docvqa,m3,1500,VCPS-5D (Our Method),2.463315435101318,0.1922819109932675,2.126596933330781,0.22909691500561147,0.7376378851274248,0.00035580614176245525,0.04187167511641332,0.0003734837389511346,1500.0,0.0,False
docvqa,m3,200,Naive Confidence (NC),73.5183608904481,0.0,73.5183608904481,0.0,0.7320273868391024,0.0,0.6320251236964234,0.0,200.0,0.0,False
docvqa,m3,200,Platt Scaling (1D),2.714514759229658,0.6174598615922807,2.166691397423485,0.8415663354777699,0.7320273868391024,0.0,0.04257590786292752,0.001743856989471922,200.0,0.0,False
docvqa,m3,200,Temperature Scaling (TS),48.85550445547063,0.0,48.85550445547063,0.0,0.7320273868391024,0.0,0.2795691028319551,0.0,200.0,0.0,False
docvqa,m3,200,Trajectory Platt (5D),3.31535874526453,0.8662574091547065,2.519941432430351,1.1373912778587134,0.7134271586154431,0.012245367024125323,0.042923068597257995,0.002261660804105949,200.0,0.0,False
docvqa,m3,200,VCPS-5D (Our Method),3.06286311926042,0.8485203214186865,2.6299252485229974,1.0452977885994403,0.7380753138075313,0.002357850971680466,0.04366803594784692,0.00248716189785073,200.0,0.0,False
docvqa,m3,50,Naive Confidence (NC),73.5183608904481,0.0,73.5183608904481,0.0,0.7320273868391024,0.0,0.6320251236964234,0.0,50.0,0.0,False
docvqa,m3,50,Platt Scaling (1D),3.5643833185393787,1.237884522176853,3.311411480269105,1.543608763597602,0.7320273868391024,0.0,0.04592795166769682,0.004633124590938165,50.0,0.0,False
docvqa,m3,50,Temperature Scaling (TS),48.85550445547063,0.0,48.85550445547063,0.0,0.7320273868391024,0.0,0.2795691028319551,0.0,50.0,0.0,False
docvqa,m3,50,Trajectory Platt (5D),2.764786144184182,0.8434703943016528,2.9131445276341394,1.0596767667122367,0.699733739064283,0.03736851478116025,0.04226007020383428,0.0016034084097922825,50.0,0.0,False
docvqa,m3,50,VCPS-5D (Our Method),4.671188597580202,2.0268940306181644,4.914972070998636,2.037032445511816,0.7426397869912515,0.007387217115015285,0.05373631635017675,0.01513396157499115,50.0,0.0,False
docvqa,m3,500,Naive Confidence (NC),73.5183608904481,0.0,73.5183608904481,0.0,0.7320273868391024,0.0,0.6320251236964234,0.0,500.0,0.0,False
